occurrenceID,eventID,sex,lifeStage,scientificName,kingdom,phylum,class,order,family,genus
PSZMP-OCC-082222HCB004V1254-200564-DITRICHOCORYCAEUS_ANGLICUS-ADULT-M,PSZMP-SMP-082222HCB004V1254,male,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-082222HCB004V1254-200559-METRIDIA_PACIFICA-COPEPODITES_C4-I,PSZMP-SMP-082222HCB004V1254,indeterminate,copepodites C4,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-082222HCB004V1254-200563-METRIDIA_PACIFICA-COPEPODITES_C5-I,PSZMP-SMP-082222HCB004V1254,indeterminate,copepodites C5,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-082222HCB004V1254-200560-MICROCALANUS-ADULT-F,PSZMP-SMP-082222HCB004V1254,female,adult,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-082222HCB004V1254-200588-MICROCALANUS-ADULT-M,PSZMP-SMP-082222HCB004V1254,male,adult,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-082222HCB004V1254-200557-MICROCALANUS-COPEPODITES-I,PSZMP-SMP-082222HCB004V1254,indeterminate,copepodites,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-082222HCB004V1254-200567-OITHONA_ATLANTICA-ADULT-F,PSZMP-SMP-082222HCB004V1254,female,adult,Oithona atlantica,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-082222HCB004V1254-200566-OITHONA_SIMILIS-ADULT-F,PSZMP-SMP-082222HCB004V1254,female,adult,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-082222HCB004V1254-200589-OITHONA_SIMILIS-ADULT-M,PSZMP-SMP-082222HCB004V1254,male,adult,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-082222HCB004V1254-200568-OITHONA_SIMILIS-COPEPODITES-I,PSZMP-SMP-082222HCB004V1254,indeterminate,copepodites,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-082222HCB004V1254-200555-PARACALANUS-ADULT-F,PSZMP-SMP-082222HCB004V1254,female,adult,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-082222HCB004V1254-200558-PARACALANUS-ADULT-M,PSZMP-SMP-082222HCB004V1254,male,adult,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-082222HCB004V1254-200556-PARACALANUS-COPEPODITES-I,PSZMP-SMP-082222HCB004V1254,indeterminate,copepodites,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-082222HCB004V1254-200561-PSEUDOCALANUS-COPEPODITES-I,PSZMP-SMP-082222HCB004V1254,indeterminate,copepodites,Pseudocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-082222HCB004V1254-200591-TRICONIA_MINUTA-ADULT-F,PSZMP-SMP-082222HCB004V1254,female,adult,Triconia minuta,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia
PSZMP-OCC-082522ELIV0914-191126-AETIDEUS-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Aetideus,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus
PSZMP-OCC-082522ELIV0914-191131-CALANUS_MARSHALLAE-COPEPODITES_C2-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites C2,Calanus marshallae,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-082522ELIV0914-191105-CALANUS_MARSHALLAE-COPEPODITES_C5-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites C5,Calanus marshallae,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-082522ELIV0914-191106-CALANUS_PACIFICUS-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-082522ELIV0914-191136-CALANUS_PACIFICUS-COPEPODITES_C1-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites C1,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-082522ELIV0914-191154-CALANUS_PACIFICUS-COPEPODITES_C2-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites C2,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-082522ELIV0914-191107-CALANUS_PACIFICUS-COPEPODITES_C4-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites C4,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-082522ELIV0914-191139-CALANUS_PACIFICUS-COPEPODITES_C5-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites C5,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-082522ELIV0914-191157-DITRICHOCORYCAEUS_ANGLICUS-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-082522ELIV0914-191143-DITRICHOCORYCAEUS_ANGLICUS-ADULT-M,PSZMP-SMP-082522ELIV0914,male,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-082522ELIV0914-191144-DITRICHOCORYCAEUS_ANGLICUS-COPEPODITES-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-082522ELIV0914-191114-EPILABIDOCERA_LONGIPEDATA-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Epilabidocera longipedata,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Epilabidocera
PSZMP-OCC-082522ELIV0914-191161-MICROCALANUS-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-082522ELIV0914-191149-MICROCALANUS-ADULT-M,PSZMP-SMP-082522ELIV0914,male,adult,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-082522ELIV0914-191160-MICROCALANUS-COPEPODITES-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-082522ELIV0914-191162-OITHONA_ATLANTICA-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Oithona atlantica,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-082522ELIV0914-191158-OITHONA_SIMILIS-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-082522ELIV0914-191151-OITHONA_SIMILIS-ADULT-M,PSZMP-SMP-082522ELIV0914,male,adult,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-082522ELIV0914-191150-OITHONA_SIMILIS-COPEPODITES-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-082522ELIV0914-191156-PARACALANUS-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-082522ELIV0914-191159-PARACALANUS-ADULT-M,PSZMP-SMP-082522ELIV0914,male,adult,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-082522ELIV0914-191142-PARACALANUS-COPEPODITES-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-082522ELIV0914-191102-PARAEUCHAETA_ELONGATA-COPEPODITES_C5-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites C5,Paraeuchaeta elongata,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta
PSZMP-OCC-082522ELIV0914-191148-PSEUDOCALANUS-ADULT-M,PSZMP-SMP-082522ELIV0914,male,adult,Pseudocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-082522ELIV0914-191146-PSEUDOCALANUS-COPEPODITES-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites,Pseudocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-082522ELIV0914-191147-PSEUDOCALANUS_MOULTONI-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Pseudocalanus moultoni,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-082522ELIV0914-191145-PSEUDOCALANUS_NEWMANI-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Pseudocalanus newmani,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-082522ELIV0914-191129-TORTANUS-EGGS-I,PSZMP-SMP-082522ELIV0914,indeterminate,eggs,Tortanus,Animalia,Arthropoda,Copepoda,Calanoida,Tortanidae,Tortanus
PSZMP-OCC-082522ELIV0914-191132-TRICONIA_BOREALIS-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia
PSZMP-OCC-082522ELIV0914-191128-TRICONIA_BOREALIS-COPEPODITES-I,PSZMP-SMP-082522ELIV0914,indeterminate,copepodites,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia
PSZMP-OCC-082522ELIV0914-191138-TRICONIA_CONIFERA-ADULT-F,PSZMP-SMP-082522ELIV0914,female,adult,Triconia conifera,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia
PSZMP-OCC-090122HCB003V1227-201011-AETIDEUS-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Aetideus,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus
PSZMP-OCC-090122HCB003V1227-201013-AETIDEUS-COPEPODITES-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites,Aetideus,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus
PSZMP-OCC-090122HCB003V1227-201028-CALANUS_MARSHALLAE-COPEPODITES_C2-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites C2,Calanus marshallae,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB003V1227-201030-CALANUS_PACIFICUS-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB003V1227-201025-CALANUS_PACIFICUS-COPEPODITES_C1-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites C1,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB003V1227-201026-CALANUS_PACIFICUS-COPEPODITES_C2-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites C2,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB003V1227-201042-CALANUS_PACIFICUS-COPEPODITES_C3-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites C3,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB003V1227-201029-CALANUS_PACIFICUS-COPEPODITES_C4-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites C4,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB003V1227-201031-CALANUS_PACIFICUS-COPEPODITES_C5-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites C5,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB003V1227-201023-DITRICHOCORYCAEUS_ANGLICUS-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-090122HCB003V1227-201022-DITRICHOCORYCAEUS_ANGLICUS-ADULT-M,PSZMP-SMP-090122HCB003V1227,male,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-090122HCB003V1227-201024-DITRICHOCORYCAEUS_ANGLICUS-COPEPODITES-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-090122HCB003V1227-201008-METRIDIA_PACIFICA-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-090122HCB003V1227-201006-METRIDIA_PACIFICA-ADULT-M,PSZMP-SMP-090122HCB003V1227,male,adult,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-090122HCB003V1227-201033-METRIDIA_PACIFICA-COPEPODITES_C4-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites C4,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-090122HCB003V1227-201014-METRIDIA_PACIFICA-COPEPODITES_C5-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites C5,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-090122HCB003V1227-201010-MICROCALANUS-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-090122HCB003V1227-201032-MICROCALANUS-ADULT-M,PSZMP-SMP-090122HCB003V1227,male,adult,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-090122HCB003V1227-201005-MICROCALANUS-COPEPODITES-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-090122HCB003V1227-201027-NEOCALANUS_PLUMCHRUS-COPEPODITES_C1-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites C1,Neocalanus plumchrus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus
PSZMP-OCC-090122HCB003V1227-201020-OITHONA_ATLANTICA-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Oithona atlantica,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-090122HCB003V1227-201021-OITHONA_ATLANTICA-COPEPODITES-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites,Oithona atlantica,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-090122HCB003V1227-201016-OITHONA_SIMILIS-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-090122HCB003V1227-201017-OITHONA_SIMILIS-COPEPODITES-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-090122HCB003V1227-201009-PARACALANUS-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-090122HCB003V1227-201007-PARACALANUS-ADULT-M,PSZMP-SMP-090122HCB003V1227,male,adult,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-090122HCB003V1227-201004-PARACALANUS-COPEPODITES-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-090122HCB003V1227-201048-PARAEUCHAETA_ELONGATA-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Paraeuchaeta elongata,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta
PSZMP-OCC-090122HCB003V1227-201049-PARAEUCHAETA_ELONGATA-ADULT-M,PSZMP-SMP-090122HCB003V1227,male,adult,Paraeuchaeta elongata,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta
PSZMP-OCC-090122HCB003V1227-201050-PARAEUCHAETA_ELONGATA-COPEPODITES_C5-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites C5,Paraeuchaeta elongata,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta
PSZMP-OCC-090122HCB003V1227-201015-PSEUDOCALANUS-COPEPODITES-I,PSZMP-SMP-090122HCB003V1227,indeterminate,copepodites,Pseudocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-090122HCB003V1227-201012-PSEUDOCALANUS_NEWMANI-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Pseudocalanus newmani,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-090122HCB003V1227-201019-TRICONIA_BOREALIS-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia
PSZMP-OCC-090122HCB003V1227-201018-TRICONIA_MINUTA-ADULT-F,PSZMP-SMP-090122HCB003V1227,female,adult,Triconia minuta,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia
PSZMP-OCC-090122HCB004V1133-194482-ACARTIA_HUDSONICA-ADULT-F,PSZMP-SMP-090122HCB004V1133,female,adult,Acartia hudsonica,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia
PSZMP-OCC-090122HCB004V1133-194468-CALANUS_PACIFICUS-ADULT-F,PSZMP-SMP-090122HCB004V1133,female,adult,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB004V1133-194446-CALANUS_PACIFICUS-ADULT-M,PSZMP-SMP-090122HCB004V1133,male,adult,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB004V1133-194467-CALANUS_PACIFICUS-COPEPODITES_C1-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites C1,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB004V1133-194466-CALANUS_PACIFICUS-COPEPODITES_C2-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites C2,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB004V1133-194470-CALANUS_PACIFICUS-COPEPODITES_C3-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites C3,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB004V1133-194469-CALANUS_PACIFICUS-COPEPODITES_C4-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites C4,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB004V1133-194471-CALANUS_PACIFICUS-COPEPODITES_C5-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites C5,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122HCB004V1133-194478-DITRICHOCORYCAEUS_ANGLICUS-ADULT-F,PSZMP-SMP-090122HCB004V1133,female,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-090122HCB004V1133-194486-DITRICHOCORYCAEUS_ANGLICUS-ADULT-M,PSZMP-SMP-090122HCB004V1133,male,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-090122HCB004V1133-194483-METRIDIA_PACIFICA-COPEPODITES_C1-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites C1,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-090122HCB004V1133-194460-METRIDIA_PACIFICA-COPEPODITES_C4-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites C4,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-090122HCB004V1133-194484-MICROCALANUS-ADULT-F,PSZMP-SMP-090122HCB004V1133,female,adult,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-090122HCB004V1133-194479-MICROCALANUS-COPEPODITES-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-090122HCB004V1133-194485-OITHONA_ATLANTICA-ADULT-F,PSZMP-SMP-090122HCB004V1133,female,adult,Oithona atlantica,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-090122HCB004V1133-194472-OITHONA_ATLANTICA-COPEPODITES-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites,Oithona atlantica,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-090122HCB004V1133-194477-OITHONA_SIMILIS-ADULT-F,PSZMP-SMP-090122HCB004V1133,female,adult,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-090122HCB004V1133-194481-OITHONA_SIMILIS-COPEPODITES-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-090122HCB004V1133-194474-PARACALANUS-ADULT-F,PSZMP-SMP-090122HCB004V1133,female,adult,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-090122HCB004V1133-194475-PARACALANUS-ADULT-M,PSZMP-SMP-090122HCB004V1133,male,adult,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-090122HCB004V1133-194473-PARACALANUS-COPEPODITES-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-090122HCB004V1133-194480-PSEUDOCALANUS-COPEPODITES-I,PSZMP-SMP-090122HCB004V1133,indeterminate,copepodites,Pseudocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-090122HCB004V1133-194487-PSEUDOCALANUS_NEWMANI-ADULT-F,PSZMP-SMP-090122HCB004V1133,female,adult,Pseudocalanus newmani,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-090122SKETD1117-196763-CALANUS-COPEPODITES_C5-I,PSZMP-SMP-090122SKETD1117,indeterminate,copepodites C5 plus adults,Calanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122SKETD21041-196443-CALANUS-COPEPODITES_C5-I,PSZMP-SMP-090122SKETD21041,indeterminate,copepodites C5 plus adults,Calanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122SKETV0954-198095-AETIDEUS-ADULT-M,PSZMP-SMP-090122SKETV0954,male,adult,Aetideus,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Aetideus
PSZMP-OCC-090122SKETV0954-198067-CALANUS_PACIFICUS-ADULT-F,PSZMP-SMP-090122SKETV0954,female,adult,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122SKETV0954-198074-CALANUS_PACIFICUS-COPEPODITES_C1-I,PSZMP-SMP-090122SKETV0954,indeterminate,copepodites C1,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122SKETV0954-198073-CALANUS_PACIFICUS-COPEPODITES_C3-I,PSZMP-SMP-090122SKETV0954,indeterminate,copepodites C3,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122SKETV0954-198065-CALANUS_PACIFICUS-COPEPODITES_C4-I,PSZMP-SMP-090122SKETV0954,indeterminate,copepodites C4,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122SKETV0954-198068-CALANUS_PACIFICUS-COPEPODITES_C5-I,PSZMP-SMP-090122SKETV0954,indeterminate,copepodites C5,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-090122SKETV0954-198086-DITRICHOCORYCAEUS_ANGLICUS-ADULT-F,PSZMP-SMP-090122SKETV0954,female,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-090122SKETV0954-198087-DITRICHOCORYCAEUS_ANGLICUS-ADULT-M,PSZMP-SMP-090122SKETV0954,male,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-090122SKETV0954-198085-DITRICHOCORYCAEUS_ANGLICUS-COPEPODITES-I,PSZMP-SMP-090122SKETV0954,indeterminate,copepodites,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
